2008,210000,辽宁省,13668.58,1302,7512.11,6735.74,776.37,4647.46,715.17,1239.86,264.02,345.62,416.21,1666.57,9.7,55.8,34.5,31259,113.4,106.3,115.5,111.2
2007,210000,辽宁省,11164.3,1133.4,5853.1,5199.89,653.21,4036.99,642.83,1062.34,224.06,298.73,360.81,1448.22,10.3,53.1,36.6,25729,115,104,119.7,110.3
2006,210000,辽宁省,9304.52,976.37,4729.5,4175.33,554.17,3545.28,565.67,952.66,202.99,250.13,294.7,1279.13,10.6,51.1,38.3,21788,114.2,106.9,118.6,110
2005,210000,辽宁省,8047.26,882.41,3953.28,3489.58,463.7,3173.32,509.37,850.33,178.84,212.72,243.99,1178.07,11,49.4,39.6,18983.2013,112.7,107.8582,117.0669,108.1955
2004,210000,辽宁省,6672,769.8962,3278.8848,2832.9889,445.8959,2823.8711,613.031,896.0006,0,159.7139,206.1344,948.9912,11.2023,47.7092,41.0885,16297,112.8,107.8804,115.9813,110.6587
2003,210000,辽宁省,6002.54,615.8,2898.89,2556.82,342.07,2487.85,495.67,803.21,0,145.38,188.49,855.1,10.259,48.2944,41.4466,14257.8147,111.5,107.1635,112.2555,111.7
2002,210000,辽宁省,5458.22,590.2,2609.85,2331.95,277.9,2258.17,425.41,760.26,0,137.18,130.94,804.38,10.8,47.8,41.4,12986,110.25,108.4,109.8,111.3
2001,210000,辽宁省,5033.08,544.44,2440.55,2190.12,250.43,2048.09,394.5,696.51,0,131.32,114.96,710.8,10.8172,48.4902,40.6926,12040.8612,108.9825,106.684,107.5473,111.5
2000,210000,辽宁省,4669.06,503.44,2344.4,2114.89,229.51,1821.22,350.46,631.6,0,127.91,103.56,607.63,10.7825,50.2114,39.0061,11226.4006,108.9391,98.3851,110.7345,109.6
1999,210000,辽宁省,4171.69,520.8,2001.48,1795.71,205.77,1649.41,314.48,575.8,0,125.12,89.62,544.36,12.4841,47.9777,39.5382,10086.2911,108.2,105.1427,108.4631,108.9
1998,210000,辽宁省,3881.73,531.46,1855.22,1664.05,191.17,1495.05,271.96,533.2,0,123.78,123.78,483.52,13.7,47.8,38.5,9415,108.3,113,107.6,107.9
1997,210000,辽宁省,3582.46,485.38,1743.87,1567.56,176.31,1260.81,224.03,490.2,0,124.21,74.78,430.42,13.9,50,36.1,8525,108.9,101.3,110.5,109.2
1996,210000,辽宁省,3157.69,474.09,1537.68,1379.07,158.61,1145.92,194.56,391.3,0,175.95,64.85,319.2,15.0141,48.6968,36.2891,7730,108.6,112.6,107.8,108.4
1995,210000,辽宁省,2793.37,392.2,1390,1233.4,156.6,1011.2,176.9,339.6,0,162.79,56.37,275.54,14.0402,49.7601,36.1996,6880,107.1,104.9,107.1,107.8
1994,210000,辽宁省,2461.78,318.95,1259.05,1109.88,149.17,883.78,160.2,287.6,0,149.27,51.21,235.52,12.958,51.1455,35.9006,6103,111.2,102.1,113.8,111.1
1993,210000,辽宁省,2010.82,260.8,1039.3,920.6,118.8,710.8,127.4,237.4,0,131.79,36.4,177.81,12.97,51.6859,35.3491,5015,114.9,110.7,116.6,114.3
1992,210000,辽宁省,1472.95,194.6,741.9,661.2,80.7,536.5,111.5,167.9,0,103.98,19.89,133.23,13.212,50.37,36.4247,3693,112.1,104.2,113.6,113.6
1991,210000,辽宁省,1200.1,180.8,590.1,526.8,63.3,429.2,96.2,124.1,0,87.8,14.15,106.95,15.0654,49.1709,35.7637,3027,106.1,104.2,104,110.2
1990,210000,辽宁省,1062.7,168.6,540.8,482.9,57.9,353.3,83.9,95.4,0,72.69,15.15,86.16,15.8652,50.8892,33.2455,2698,100.9,114.5,97,104.8
1989,210000,辽宁省,1003.8,141.9,545.1,492.6,52.5,316.9,79.6,89.5,0,66.22,11.6,69.98,14.1363,54.3036,31.57,2574,103.1,95.7,101.6,109.3
1988,210000,辽宁省,881,141.9,492.5,444.3,48.1,246.6,64.1,71.6,0,46.13,11.42,53.35,16.1067,55.9024,27.9909,2285,111.7,106.9,111.7,113.7
1987,210000,辽宁省,719.1,109.5,417,375.6,41.4,192.6,52.7,61.1,0,32.55,8.94,37.31,15.2274,57.9892,26.7835,1917,114.1,106,111.4,124.8
1986,210000,辽宁省,605.3,92.8,357.8,326,31.8,154.6,40.6,49.3,0,27.28,7.07,30.35,15.3312,59.1112,25.5411,1633,108.3,111.7,103.5,120.5
1985,210000,辽宁省,518.6,74.9,328.1,299.2,28.9,115.6,30.2,35.8,0,16.8,6.23,26.57,14.4427,63.2665,22.2908,1413,113.3,84,118.7,120.5
1984,210000,辽宁省,438.2,80.4,268.2,243.3,24.9,89.6,24.3,26.2,0,10.4,5.9,22.8,18.3478,61.2049,20.4473,1203,116.8,105,119.5,119.5
1983,210000,辽宁省,364,72.2,219.7,202.2,17.5,72.1,17.9,20.8,0,8.8,6,18.6,19.8352,60.3571,19.8077,1012,113.3,128.3,108.8,115.2
1982,210000,辽宁省,315.1,54.7,199.7,185.6,14.1,60.7,15.2,17.6,0,8,4.6,15.3,17.3596,63.3767,19.2637,884,105.3,106.6,102.5,113.8
1981,210000,辽宁省,288.6,49.1,187.5,174,13.5,51.9,14.8,17.1,0,5,3.7,11.4,17.0132,64.9688,17.9834,823,98.4,98.1,94,119.4
1980,210000,辽宁省,281,46.1,192.3,182.68,9.7,42.6,14.8,14.1,0,4.1,1.8,7.9,16.4057,68.4342,15.1601,811,109.2,103.8,110,109.9
1979,210000,辽宁省,245,40.7,166.36,158,8.4,37.9,13.1,14,0,3.8,1.4,5.6,16.6122,67.902,15.4694,717,104.9,106.9,103.3,111.2
1978,210000,辽宁省,229.2,32.4,162.9,155.2,7.7,33.9,12.8,12.6,0,2.7,0.64,5.16,14.1361,71.0733,14.7906,680,110.7,96.9,115.4,103.4
1977,210000,辽宁省,203.77,34.33,138.74,130.92,7.82,30.7,10.58,13.35,0,0,0,0,16.8474,68.0866,15.066,612,100.5,97.9,100,105.6
1976,210000,辽宁省,203.99,34.7,140.28,130.99,9.29,29.01,9.69,12.66,0,0,0,0,17.0106,68.7681,14.2213,619,103.4,95.4,106.9,96.8
1975,210000,辽宁省,198.51,36,132.69,123.08,9.61,29.82,10.36,12.92,0,0,0,0,18.1351,66.843,15.0219,607,108.2,107.4,109.2,105.1
1974,210000,辽宁省,185.14,33.1,123.79,115.74,8.05,28.25,10.12,11.75,0,0,0,0,17.8784,66.8629,15.2587,572,108.1,105.7,109.7,104.2
1973,210000,辽宁省,171.98,31.4,113.6,106.89,6.71,26.98,10.42,10.22,0,0,0,0,18.2579,66.0542,15.6879,538,113.1,127.7,111.1,107.5
1972,210000,辽宁省,153.96,24.5,103.55,97.25,6.3,25.91,10.25,10.36,0,0,0,0,15.9132,67.2577,16.829,489,103.5,92.3,106,105
1971,210000,辽宁省,148.6,26.3,97.57,91.81,5.76,24.73,10.03,9.81,0,0,0,0,17.6985,65.6595,16.642,478,110.4,85.5,115.1,111.6
1970,210000,辽宁省,136.82,28.5,85.31,81.66,3.65,23.01,8.91,9.33,0,0,0,0,20.8303,62.352,16.8177,447,124.6,126.1,126.8,114.9
1969,210000,辽宁省,113.78,22.1,70.07,67.25,2.82,21.61,7.68,9.89,0,0,0,0,19.4234,61.5838,18.9928,378,129.9,95.6,145.8,114
1968,210000,辽宁省,86.89,23.5,45.05,43.13,1.92,18.34,4.72,9.78,0,0,0,0,27.0457,51.8472,21.1071,295,99.9,101.1,101,95.5
1967,210000,辽宁省,93.35,22.6,51.65,49.66,1.99,19.1,4.61,10.42,0,0,0,0,24.21,55.3294,20.4606,323,83.5,101.2,75.7,96.8
1966,210000,辽宁省,112.61,22.6,69.47,66.9,2.57,20.54,5.96,10.69,0,0,0,0,20.0693,61.6908,18.2399,397,112.7,101.4,117.9,105.9
1965,210000,辽宁省,103.15,20.2,62.6,59.75,2.85,20.35,5.96,10.62,0,0,0,0,19.5831,60.6883,19.7286,372,122.8,107.6,130.9,114.1
1964,210000,辽宁省,87.21,18,50.5,47.44,3.06,18.71,4.78,10.37,0,0,0,0,20.6398,57.9062,21.454,324,116.8,110.7,120.3,113.3
1963,210000,辽宁省,76.08,16.8,42.05,40.17,1.88,17.23,4.31,9.56,0,0,0,0,22.082,55.2708,22.6472,293,108.6,120.6,107,103.1
1962,210000,辽宁省,74.06,15.8,41.02,39.9,1.12,17.24,4.12,9.65,0,0,0,0,21.3341,55.3875,23.2784,292,89.7,106.9,87.9,83.4
1961,210000,辽宁省,75.86,14.8,41.6,38.97,2.63,19.46,7.35,8.32,0,0,0,0,19.5096,54.8379,25.6525,299,42.9,88.7,33.1,71.8
1960,210000,辽宁省,158.14,14.73,119.36,112.04,7.35,24.05,10.28,10.17,0,0,0,0,9.3145,75.4774,15.208,625,111.1,68.2,119.4,105.6
1959,210000,辽宁省,136.69,18.4,95.21,89.41,5.8,23.08,9.53,10.35,0,0,0,0,13.4611,69.654,16.8849,553,123.4,109.3,127.2,119.2
1958,210000,辽宁省,105.64,16.2,70.82,64.38,6.44,18.62,5.97,9.83,0,0,0,0,15.3351,67.039,17.6259,437,143.7,116.6,159.7,115.8
1957,210000,辽宁省,78.69,16,46.62,42.39,4.23,16.07,4.88,8.33,0,0,0,0,20.333,59.2451,20.4219,335,108.5,92.4,116.2,100.7
1956,210000,辽宁省,72.04,16.6,39.47,35,4.47,15.97,5.32,8.08,0,0,0,0,23.0428,54.789,22.1682,319,128.7,107.7,136.4,130.9
1955,210000,辽宁省,59.37,14.6,32.18,29.4,2.78,12.59,4.32,6.32,0,0,0,0,24.5915,54.2025,21.206,272,106.5,102.9,112.6,96
1954,210000,辽宁省,56.9,14,29.33,25.94,3.39,13.57,3.73,8.02,0,0,0,0,24.6046,51.5466,23.8489,272,109.4,109.4,119.3,91.4
1953,210000,辽宁省,52.85,12.3,26.14,22.77,3.37,14.41,3.39,9.39,0,0,0,0,23.2734,49.4607,27.2658,266,130.8,101.6,139.6,151.5
1952,210000,辽宁省,41.38,12,20,18.13,1.87,9.38,2.64,5.6,0,0,0,0,28.9995,48.3325,22.668,218,100,100,100,100
2013,220000,吉林省,12981.46,1509.34,6858.23,6033.35,824.88,4613.89,486.18,1080.58,267.63,303.02,266.6,2209.88,11.6,52.8,35.5,47191,108.3,104,108.8,108.7
2012,220000,吉林省,11939.24,1412.11,6376.77,5582.48,794.29,4150.36,462.13,986.46,240.7,244.63,240.86,1975.58,11.83,53.41,34.76,43415,112,105.3,114,111.3
2011,220000,吉林省,10568.83,1277.44,5611.48,4917.95,693.53,3679.91,420.98,860.47,205.69,207.65,238.61,1746.51,12.1,53.1,34.8,38460,113.8,105.1,117.7,111
2010,220000,吉林省,8667.58,1050.15,4506.31,3929.31,577,3111.12,373.93,753.37,180.01,190.12,212.32,1401.37,12.1,52,35.9,31599,113.8,103.7,118.8,110.7
2009,220000,吉林省,7278.75,980.57,3541.92,3054.6,487.32,2756.26,341.76,673.12,157.73,180.83,200.14,1202.68,13.5,48.7,37.9,26595,113.6,102.8,117.1,113
2008,220000,吉林省,6426.1,916.7,3064.63,2686.98,377.65,2442.73,318.84,591.41,142.29,147.2,181.35,1061.64,14.3,47.7,38,23514,116,109.5,117.2,116.7
2007,220000,吉林省,5284.69,783.8,2475.45,2170.74,304.71,2025.44,275.76,485.96,117.35,126.03,153.03,867.31,14.8,46.8,38.3,19383,116.1,101.2,121.2,116.4
2006,220000,吉林省,4275.12,672.76,1915.29,1659.29,256,1687.07,236.82,402.37,97.39,100.75,131.01,718.73,15.7,44.8,39.5,15720,115,104.2,117,117.4
2005,220000,吉林省,3620.27,625.61,1580.83,1363.94,216.89,1413.83,208.1,345.02,83.39,83.63,112.29,581.4,17.3,43.6,39.1,13348,112.1,109.9,111.6,113.6
2004,220000,吉林省,3122.01,560.96,1379.31,1142.08,237.23,1017.94,180.21,368.3,0,21.52,67.32,380.59,18.9628,46.6265,34.4107,10932,112.2,107.9691,114.791,111.1134
2003,220000,吉林省,2662.08,486.9,1143.39,929.28,214.11,892.33,152.27,327.67,0,73.15,66.09,366.71,19.3014,45.3255,35.3731,9338,110.2,105.9,114.3,108.3
2002,220000,吉林省,2348.54,446.17,978.37,803.53,174.84,821.58,138.92,287.78,0,75.45,60.02,328.67,19.9,43.5,36.6,8334,109.5,106.3,110.5,110.1
2001,220000,吉林省,2120.35,409.1,880.84,724.73,156.11,742.54,129.06,267.37,0,79.5,49.62,271.06,20.1281,43.3382,36.5337,7640.0119,109.2999,104.5996,110.8574,109.9
2000,220000,吉林省,1821.19,398.73,800.28,655.68,144.6,622.18,119.1,237.55,0,72.33,45.83,241.36,21.8939,43.9427,34.1634,6847.4027,109.1569,96.9979,113.3531,111.7
1999,220000,吉林省,1660.91,423.48,671.74,552.34,119.4,574.34,121.77,139.13,0,67.73,34.08,204.81,25.3648,40.2346,34.4007,6340.8317,108.1,101.3761,110.6291,109.6
1998,220000,吉林省,1557.78,429.5,597.29,504.12,93.17,530.99,109.37,130.8,0,64.44,62.26,199.44,27.6,38.3,34.1,5983,109,113.3,107.6,108.1
1997,220000,吉林省,1446.91,368.16,575.43,495.1,80.33,503.32,110.3,129.92,0,55.53,23.82,186.79,25.4,39.8,34.8,5504,109.2,99.6,109.1,116.7
1996,220000,吉林省,1337.16,376.01,543.17,471.34,71.83,417.98,86.27,113.71,0,53.33,26.29,142.44,27.919,39.8763,32.2047,5178,113.7,116.5,113.1,111.8
1995,220000,吉林省,1129.2,303.99,475.22,413.85,61.37,358.02,77.08,93.15,0,51.87,21.3,114.62,26.7307,41.7875,31.4818,4402,109.7,105,111.6,110.9
1994,220000,吉林省,936.78,259.4,398.83,354.7,44.13,278.55,54.47,72.61,0,48.41,15.63,86.73,27.6625,42.3267,30.0108,3657,114.3,110,105.6,115.6
1993,220000,吉林省,717.95,156.05,351.03,308.1,42.93,211.5,41.18,52.81,0,38.08,12.98,66.45,21.7164,48.8505,29.433,2826,112.8,107.7,117.3,110.3
1992,220000,吉林省,558.06,130.82,257.01,227.17,29.84,170.23,30.17,41.63,0,38.55,8.64,51.24,23.4419,46.0542,30.5039,2246,112.2,101.8,118.2,114
1991,220000,吉林省,463.47,120.47,203.02,181.71,21.31,139.98,25.19,32.26,0,32.68,6.73,43.12,25.9931,43.8043,30.2026,1878,105.9,100,105.8,113
1990,220000,吉林省,425.28,124.99,182.15,163.82,18.33,118.14,21.11,25.47,0,28.56,6.15,36.85,29.39,42.8306,27.7793,1746,103.4,136.7,97.9,90.7
1989,220000,吉林省,391.65,80.53,181.02,164.09,16.93,130.1,22.18,39.47,0,29.23,6.03,33.19,20.5617,46.2198,33.2184,1636,97.5,82.7,96,113.4
1988,220000,吉林省,368.67,92.59,173.57,155.12,18.45,102.51,18.56,29.98,0,22.3,5.21,26.46,25.1146,47.08,27.8054,1559,115.9,103.3,121.1,119.4
1987,220000,吉林省,297.49,80.57,139.36,123.49,15.87,77.56,15.15,21.01,0,16.8,4.61,19.99,27.0833,46.8453,26.0715,1269,118.8,115.3,118.8,122.7
1986,220000,吉林省,227.15,64.35,104.3,91.28,13.02,58.5,10.89,18.28,0,10.02,3.59,15.72,28.3293,45.9168,25.7539,977,107.3,104.3,103.9,118.3
1985,220000,吉林省,200.44,55.74,97.21,85.29,11.92,47.49,8.25,13.95,0,8.69,3.06,13.54,27.8088,48.4983,23.6929,868,106.8,87.6,112.8,126.9
1984,220000,吉林省,174.39,60.04,80.46,72.1,8.36,33.89,6.75,7.54,0,5.74,2.73,11.13,34.4286,46.138,19.4335,760,112.5,104.3,117.6,116.7
1983,220000,吉林省,150.14,56.74,65.38,58.75,6.63,28.02,5.78,6.13,0,4.54,1.86,9.71,37.7914,43.546,18.6626,658,121.7,147.4,107,119.4
1982,220000,吉林省,121.67,38.4,60.36,54.21,6.15,22.91,5.19,3.34,0,3.86,1.8,8.72,31.5608,49.6096,18.8296,538,107.7,111.8,104.5,110.1
1981,220000,吉林省,111.16,34.31,56.53,51.29,5.24,20.32,4.33,3.88,0,2.42,1.73,7.96,30.8654,50.8546,18.28,496,105.8,114.7,101.9,104.2
1980,220000,吉林省,98.59,27.24,52.24,47.42,4.82,19.11,5.62,2.78,0,1.85,1.64,7.22,27.6296,52.9871,19.3833,445,106.5,98.8,108.1,111
1979,220000,吉林省,91.12,25.34,49.22,44.56,4.66,16.56,5.13,2.56,0,1.54,1.54,5.79,27.8095,54.0167,18.1738,417,105.6,92,110.6,110.3
1978,220000,吉林省,81.98,23.98,42.96,40.34,2.62,15.04,4.46,2.69,0,1.41,1.52,4.96,29.251,52.403,18.3459,381,112.8,119.7,111.6,107.2
1977,220000,吉林省,72.91,19.76,39.2,36.98,2.22,13.95,3.88,2.1,0,0,0,0,27.1019,53.7649,19.1332,343,107.1,116.4,103.5,106.5
1976,220000,吉林省,67.32,16.81,37.47,35.34,2.13,13.04,3.53,2.03,0,0,0,0,24.9703,55.6595,19.3702,321,93.5,78.1,98.1,103.7
1975,220000,吉林省,72.31,21.24,38.49,36.37,2.12,12.58,3.62,1.94,0,0,0,0,29.3735,53.2292,17.3973,350,112.8,98,125.9,103.8
1974,220000,吉林省,65.11,22.11,30.88,28.94,1.94,12.12,3.16,2.01,0,0,0,0,33.9579,47.4274,18.6147,319,102.3,101.7,102.5,102.9
1973,220000,吉林省,63.33,21.28,30.27,28.45,1.82,11.78,3.2,2.15,0,0,0,0,33.6018,47.7973,18.601,316,113,136.6,104.2,104.9
1972,220000,吉林省,56.02,15.53,29.26,27.66,1.6,11.23,2.95,1.96,0,0,0,0,27.7222,52.2313,20.0464,286,91,72.2,97.9,97.8
1971,220000,吉林省,60.9,19.56,29.86,28.41,1.45,11.48,2.92,2.63,0,0,0,0,32.1182,49.0312,18.8506,319,108.6,103.6,113,106.6
1970,220000,吉林省,56.07,18.73,26.57,25.29,1.28,10.77,2.67,2.32,0,0,0,0,33.4047,47.3872,19.2081,303,126.9,131,126.3,123.7
1969,220000,吉林省,45.18,14.3,21.12,19.99,1.13,9.76,1.97,1.88,0,0,0,0,31.6512,46.7463,21.6025,250,108.4,83.3,125.6,107
1968,220000,吉林省,42.49,17.16,16.16,15.31,0.85,9.17,1.82,1.45,0,0,0,0,40.386,38.0325,21.5815,240,97.5,97.2,96.3,100.6
1967,220000,吉林省,44.25,17.66,17.48,16.42,1.06,9.11,1.99,1.58,0,0,0,0,39.9096,39.5028,20.5876,257,92.6,108.6,83.3,96.1
1966,220000,吉林省,46.67,16.26,20.96,19.63,1.33,9.45,2.46,2.01,0,0,0,0,34.8404,44.9111,20.2486,277,108.3,105.6,110.7,106
1965,220000,吉林省,42.93,13.19,20.68,19.11,1.57,9.06,2.06,1.88,0,0,0,0,30.7244,48.1714,21.1041,262,113.3,110.9,119.2,103.1
1964,220000,吉林省,38.45,11.72,17.95,16.12,1.83,8.78,1.96,1.86,0,0,0,0,30.4811,46.684,22.8349,246,106.4,100.7,111,103.9
1963,220000,吉林省,35.94,11.68,15.67,14.06,1.61,8.59,2.05,2.02,0,0,0,0,32.4986,43.6004,23.9009,235,116.2,115.7,122.5,105.3
1962,220000,吉林省,31.35,9.92,12.89,11.47,1.42,8.54,1.92,2.5,0,0,0,0,31.6427,41.1164,27.2408,210,97.1,96.8,96.2,99.1
1961,220000,吉林省,31.89,10.34,13.22,11.87,1.35,8.33,1.83,2.69,0,0,0,0,32.424,41.455,26.121,213,68.8,112.5,51.8,79.6
1960,220000,吉林省,41.83,8.26,24.64,22.17,2.47,8.93,2.17,3.05,0,0,0,0,19.7466,58.9051,21.3483,289,109.3,76.3,123.9,113.4
1959,220000,吉林省,37.15,9.91,19.67,17.78,1.89,7.57,1.79,2.63,0,0,0,0,26.6756,52.9475,20.3769,280,118.3,105.1,129.1,112.1
1958,220000,吉林省,31.18,9.3,15,13.08,1.92,6.88,1.57,2.38,0,0,0,0,29.8268,48.1078,22.0654,243,128.3,117.2,149.6,107.4
1957,220000,吉林省,25.22,8.81,10.08,8.91,1.17,6.33,1.29,2.23,0,0,0,0,34.9326,39.9683,25.0991,202,101.1,82.2,118.4,106
1956,220000,吉林省,24.58,10.56,8.2,6.62,1.58,5.82,1.28,2.08,0,0,0,0,42.9618,33.3605,23.6778,200,115.8,98.5,137.4,122.3
1955,220000,吉林省,21.13,9.87,6.48,5.54,0.94,4.78,1.06,1.69,0,0,0,0,46.7108,30.6673,22.6219,177,103.8,105.9,98,108.5
1954,220000,吉林省,20.43,9.1,6.96,5.89,1.07,4.37,1.05,1.58,0,0,0,0,44.5423,34.0675,21.3901,176,106.4,100.7,115.3,106.4
1953,220000,吉林省,18.97,8.94,6,5.19,0.81,4.03,0.92,1.84,0,0,0,0,47.127,31.6289,21.2441,166,108.5,91.2,129.5,137.6
1952,220000,吉林省,16.55,9.19,4.54,4.19,0.35,2.82,0.78,1.03,0,0,0,0,55.5287,27.432,17.0393,153,100,100,100,100
2013,230000,黑龙江省,14382.93,2516.79,5918.22,5090.34,827.88,5947.92,616.03,1458.12,403.89,551.16,553.11,2365.61,17.5,41.1,41.4,37509.27,108,105.1,106.6,110.4
2012,230000,黑龙江省,13691.58,2113.66,6037.61,5240.65,796.96,5540.31,598.78,1339.05,367.4,485.11,522.27,2227.7,15.44,44.1,40.47,35711,110,106.5,110.3,110.8
2011,230000,黑龙江省,12582,1701.5,6330.53,5602.76,727.77,4549.97,543.81,1060.26,275.8,350.82,465.61,1853.67,13.5,50.3,36.2,32819,112.3,106.2,113.2,113.2
2010,230000,黑龙江省,10368.6,1302.9,5204.11,4608.27,595.84,3861.59,469.31,880.83,240.13,288.19,370.79,1612.34,12.6,50.2,37.2,27076,112.7,106.2,114.5,111.8
2009,230000,黑龙江省,8587,1154.33,4060.72,3549.73,510.99,3371.95,433.55,757.36,211,227.54,301.18,1441.32,13.4,47.3,39.3,22447,111.4,105.2,113.1,110.7
2008,230000,黑龙江省,8314.37,1089.1,4365.9,3927.58,438.32,2855,386.79,632.59,152.82,155.28,249.86,1277.66,13.1,52.5,34.4,21727,111.8,108.2,112.1,112.4
2007,230000,黑龙江省,7104,915.38,3695.58,3326.9,368.68,2454.04,364.63,530.02,130.9,135.7,226.6,1066.19,13,52.3,34.7,18478,112,104.1,112,114.7782
2006,230000,黑龙江省,6211.8,737.59,3365.31,3049.04,316.27,2086,325.08,460.9,116,67.74,195.24,921.04,11.9,54.4,33.7,16195,112.1,108.5,112.9,112.4
2005,230000,黑龙江省,5513.7,684.6,2971.68,2696.3,275.38,1855.22,318.39,413.16,103.35,33.48,163.47,823.37,12.4,53.9,33.7,14434.0561,111.6,108.7406,112.6313,110.7628
2004,230000,黑龙江省,4750.6,587.7563,3155.3325,2814.4166,340.9159,1559.9154,306.2253,479.6963,0,38.9589,134.6044,600.4304,11.0835,59.5008,29.4157,13897,111.7,112.17,112.8648,109.2602
2003,230000,黑龙江省,4057.4,500.8,2532.45,2248.59,283.86,1396.75,278.32,412.3,0,32.2,123.24,565.7,11.3047,57.1659,31.5293,11615.1,110.2,102.3516,111.8762,110.1
2002,230000,黑龙江省,3637.2,447,2169.15,1916.04,253.11,1266.01,264.89,377.1,0,31.6,115.89,489.6,11.6,55.6,32.8,10184,110.237,108.1,110.7,110.2
2001,230000,黑龙江省,3390.13,409.3,1998.74,1767.79,230.95,1152.96,239.1,344.8,0,31.3,108.16,432.35,11.494,56.1286,32.3774,9348.9105,109.3,107.9916,109.8386,108.8
2000,230000,黑龙江省,3253,357,1868.55,1664.35,204.2,1027.45,203.13,317.4,0,30.9,104.7,369.45,10.9745,57.4408,31.5847,8561.6528,108.2,96.8,109.8,111.8
1999,230000,黑龙江省,2897.41,377.23,1587.76,1399.85,187.91,932.42,169.95,255.7,0,117.8,57.61,331.3,13.0196,54.7993,32.1812,7660.0397,107.5,102.9999,107.5729,109.9
1998,230000,黑龙江省,2798.89,463.05,1506.76,1332,174.76,863.03,160.06,246.6,0,115.3,115.32,288,16.3,53.2,30.5,7375,108.3,100,110,111.5
1997,230000,黑龙江省,2708.46,484.81,1449.25,1304.86,144.39,774.4,143.16,231.1,0,109.2,45.56,245.3,17.9,53.5,28.6,7243,110,106.5,110.1,112.7
1996,230000,黑龙江省,2402.58,465.82,1280.95,1160,120.95,655.81,104.09,197.3,0,118.2,36.4,199.8,18.7387,53.5963,27.665,6382,110.5,110.8,110.5,109.3
1995,230000,黑龙江省,2014.53,371.2,1048.6,949.1,99.5,571.6,86.4,174.6,0,104.3,32.8,173.5,18.6402,52.6564,28.7034,5402,109.6,106.8,110.2,109
1994,230000,黑龙江省,1618.63,316.32,852.97,764.27,88.7,449.34,70.7,144.8,0,77.8,21.7,134.3,19.0168,52.9877,27.9955,4390,108.7,107.2,108.8,108.6
1993,230000,黑龙江省,1203.22,198.41,649.7,580.4,69.3,350.24,56.9,113.6,0,65.9,17.2,96.64,16.5569,54.2162,29.2269,3306,107.6,104.3,108.7,107.6
1992,230000,黑龙江省,864.04,167,493.1,440,53.1,299.6,49.2,97.4,0,51.5,15.6,85.9,17.4013,51.3806,31.2181,2672,106.8,105.8,106.4,107
1991,230000,黑龙江省,822.3,148.3,413.3,369.5,43.8,260.7,46,79.9,0,49.7,12.8,72.3,18.0348,50.2615,31.7038,2310,106.6,91.9,110.7,113.1
1990,230000,黑龙江省,715.2,160.3,362.7,323.9,38.8,192.2,34.5,48,0,40.2,11,58.5,22.4133,50.7131,26.8736,2028,105.8,141.8,97.4,97.7
1989,230000,黑龙江省,630.6,93.9,345.5,307,38.5,191.2,40.5,50.4,0,43.6,8.5,48.2,14.8906,54.7891,30.3203,1808,106.3,89.6,111.2,110.8
1988,230000,黑龙江省,552,94.25,295.7,258.6,37.1,162.05,36.3,47.4,0,31.9,6.7,39.75,17.0743,53.5688,29.3569,1602,108.6,97.6,101.6,138.5
1987,230000,黑龙江省,454.6,90.7,261.6,231.9,29.7,102.3,26.4,20.7,0,14.7,5.5,35,19.9516,57.5451,22.5033,1335,108.6,95.5,114.3,112.6
1986,230000,黑龙江省,400.8,92.7,212.6,187,25.6,95.5,24.7,17.8,0,14.3,5.2,33.5,23.1287,53.0439,23.8273,1189,103.5,117.9,91.9,120.5
1985,230000,黑龙江省,355,77.05,205.1,180.9,24.2,72.85,20.1,15.3,0,11.8,4,21.65,21.7042,57.7746,20.5211,1062,106,87.4,112.3,120
1984,230000,黑龙江省,318.3,86,175,154.9,20.1,57.3,16.9,9.9,0,8.2,3.1,19.2,27.0185,54.9796,18.0019,959,111.1,102,116.2,113.7
1983,230000,黑龙江省,276.9,78.9,150.7,135.4,15.3,47.3,14.9,7.2,0,6.4,2.4,16.4,28.494,54.424,17.082,841,108.6,124.5,102.1,102.8
1982,230000,黑龙江省,248.42,63.75,140.77,127.27,13.5,43.9,13.4,7.2,0,6.7,2.2,14.4,25.6622,56.6661,17.6717,762,106.6,107.8,104.8,111
1981,230000,黑龙江省,228.3,57.8,132.4,122.6,9.8,38.1,11.9,8.5,0,3.4,2,12.3,25.3176,57.9939,16.6886,709,103.8,102.8,103.8,105.3
1980,230000,黑龙江省,221.04,55.27,131.09,122.46,8.63,34.68,12.2,6.5,0,3.5,1.7,10.78,25.0045,59.306,15.6895,694,110,112.1,108.1,113.3
1979,230000,黑龙江省,187.2,44.3,113.9,107.3,6.6,29,11,5.7,0,2.8,1.6,7.9,23.6645,60.844,15.4915,594,103,92.9,108.6,103.7
1978,230000,黑龙江省,174.81,41,106.61,100.56,6.05,27.2,9.6,5,0,3.4,1.5,7.7,23.454,60.9862,15.5598,564,111.1,105.3,118.2,100.6
1977,230000,黑龙江省,155.67,37.95,92.05,86.18,5.87,25.67,7.69,5.68,0,0,0,0,24.3785,59.1315,16.49,511,108.2,111.9,108.3,101.6
1976,230000,黑龙江省,144.15,33.92,84.98,79.2,5.78,25.25,7.58,5.61,0,0,0,0,23.531,58.9525,17.5165,482,101,94.5,105.5,101.3
